"HolderAddress","Balance","PendingBalanceUpdate"
"0x3fd05d0188c05776223740383f01981ed8df9aa8","7521111.07873824","No"
"0x2a88905c1e78f1d0dd2f5c5c875010ec4f25059e","3734928279.80973","No"
"0x0d1cf2733213462aabe3ec3a544892c6805f362f","589708958.657265","No"
"0x25361cbb542dda87abe2d514eccb1bc4eda25a37","19798619280.0711","No"
"0xfa7dab38d5b6adfa7edc8d6cc4384ec0bcbcbd4e","3273116899.55417","No"
"0xbcb4e454bfd055172a317f1591e1ae92b9775c67","95890980.2381499","No"
"0x9a2e76bdb4a388b6fc76b65c79a03fc874486482","1078539759.46337","No"
"0x831a3c4e67ffc722d685a63305d968b25549b20e","3456820995.28202","No"
"0x35a0d56a3e34aed87e50b012930696d26f0f0e0d","11775116973.639","No"
"0x47ac4400370d1e8349911b98c2cd1e1bab6e95a0","1941057141.33787","No"
"0xf344128fc011ff22365b4094cff79f0d5e4ad9c9","93212288.0654731","No"
"0xc9f4fe9cea867f2268630ffe1106c7b870e14bb3","103546425594.217","No"
"0x264f8ac42cc614a52f219ad9b5d4194c36083b62","1812193095.18985","No"
"0x180cf19df86f99c765bda793c1d213f51e07f170","773661990.943427","No"
"0xf6892c03dec0fe2fac0e32e5d9dacc87797a16cb","3571470340.1046","No"
"0x4de6540dd86153ed9e60b78c4c08969bc3c83792","2546958167.41571","No"
"0xf37d44dccf6f0117e3212bd88d26a2ef941ce843","67811400.0526852","No"
"0x9cbb64d847ac18e8f3b570c1d89cdecc19a427e9","967210597.984095","No"
"0x8ae71e75ae976007736a3086db156b76b7488e2e","4471258763.17132","No"
"0xc06a2c0cc497a9095973ede1d3542c08001c3d26","135624142799.178","No"
"0x780f766406b9a805bab5835f0e3b31fbcd35826c","6399545070.84043","No"
"0xc99fb0c232a9d4329644efd906b130fe743f4576","592764442.522344","No"
"0xd64e4bd5734f4b2772008270a8200ffce9b6dff7","1351350041.70283","No"
"0x151ffb7e63acbc06ce94aef2510c369129bfd06b","24567046.1641944","No"
"0x186695e3993fdfb00c8e7e661be6ff407614549f","344970651.256415","No"
"0x940c85826b92c2898027056b6ab29c8918638ed5","378000003.26297","No"
"0xf7721f8d698628d2b705294ac53979b2f0210ff0","3390210359.62794","No"
"0x8583d4aca1e6446ee156fce541e3dc7d7e30912f","6646723.45550403","No"
"0x58be168bd67d52610ab4dd39472be877c7f77314","18000007399.2666","No"
"0x951f300a559424457c1f0a6817e79cb9e6d4a6bd","357549501.840649","No"
"0x320327aa8b8c591743a7292a84bae753e434c2f6","11111110.2028195","No"
"0x39a9f6e691608a4116d3695e98975b8749e88136","159355725.481939","No"
"0xe6aeda576a14c68d5d29b3517921b3d7807ac926","106149823.379246","No"
"0x4850575eb16de601616efbe97331f61232741f65","180000000.739954","No"
"0x0ca79beb4abf1f46fe28738ef19f56c4acbc7ea7","37595859.0365512","No"
"0xd0cec128176ac68ca893ae1347f6cb4923639bb9","507747.170523525","No"
"0x901b290f8dbf94d2cb56bbce40875bb2c2cd6174","1943152601.16534","No"
"0xd158376c72133a3494aedfe17ecc55ae47f7db36","3688989577.63163","No"
"0xb0979afe1632aa6d8ccd9112b23c879842ba632a","1296840063.2592","No"
"0x94555feca2d7ab1b3fa4d133680d00c2b416e691","12495225740.8484","No"
"0xf954f8909885d76e97977b309c147964b3e87e1e","25209487.4558878","No"
"0x242906a05a44af9500ee3260a412f2ff38e08d8d","1080000026.64412","No"
"0x52fe216f545792c80846c8d6bfc45541f74a67ff","65097410.1861697","No"
"0x3893caf4c919e16241f9f1aa26c85c68d3752889","336013445.07719","No"
"0xc8fc69a0a0508c4c8753e36262e23f876e3552db","3090791.72101286","No"
"0xf2e20d0b818c72d199d7074dbaf1de7ac13395fc","779761391.598633","No"
"0x83603869906a484df71a26c279e2c3c9db450711","18336719293.8538","No"
"0xb86ca34e19847864832ee9effcf2e204890c5b00","1507580634.89621","No"
"0x43ad89b2497b16e3445b2246f40c08af9d353de4","2981250418.35854","No"
"0xde57839f1bd58f28712fc44a6b2d0dcef12bace0","1800000074.01531","No"
"0x466c982ae2b01e16ba29af27e9d3357095233148","272776987.979682","No"
"0x08d2be773a460fd9b93bd9dded848ff5a3d13f1d","151082718.057287","No"
"0x9a017feacaee97c9b0be6743dbf6db4444530099","99000000.2239051","No"
"0x0ad3eaa2a7969fa6355262b1bbfede53e74908eb","10694951408.4725","No"
"0x2417fd64c55cab6cd99de3b9f9d7cd22b6bb7be8","57932179.0055885","No"
"0x55931de0fb1fd3ef18e39c11f2a48c0ca7f250d7","1195.595158146","No"
"0xf5a0cdb94087c709979c4bba16a6f40bae4bf52b","25239886.6335689","No"
"0xc48aba2ede334826c3b3558e83b03c1b8f28c5ac","111953347.034013","No"
"0x4d7446bbdc8a006d53efb3b1eae25b4a81bdadf7","3189681298.04819","No"
"0x6018ebf78bc0a959a8993e36a8295ebc0400299b","900000018.506934","No"
"0x50f66c2f607bbe202da249f85622edde0fa2eaa0","2098399431.65378","No"
"0x3b78e5d15c5e5b92fff234791bdcba6602be0a5b","2903608327.14963","No"
"0xf98ac242ec2d73030227326871aee8553e2f3475","3862232569.29922","No"
"0xb1f2c0a90fd9359be72b65275a432c4357b7b405","536255123.183484","No"
"0x7d1ac91d59006d3d36d18ab067dbb1c7dd08ea61","29894853.6164171","No"
"0xebcee919dad33aecaf7e29d6e5a16970ecbfe393","193993862.892949","No"
"0x42060bbbc1b1c00e7dea7e2f8e86e01b8a5d80e2","64613545.2682734","No"
"0x069d711fbf0581398cc9c18d7e61f06329b872f8","103380992.239144","No"
"0xd3c8e5ec6679cf81a6363778fbee4d8497890998","361826807.421437","No"
"0xd79b17b9b6c66f0882c52df504cf35d72fd7782c","900000.000018512","No"
"0x7cfa1dfc83d369a91c678b5a63d66e00d9890c1f","36732199.6135219","No"
"0xb1cd16813d842442ae01c92cabf7f6a80828bec9","10035003683.8013","No"
"0x2d8afd56f7f2ff580a88286a1213f10137d3f2ce","64802763.190637","No"
"0x5596d4673c6d5e7c9aa425d55b3ee6a589bb33c8","7295997.57940148","No"
"0x37630c6f0c0ee2382ec68a2af1d5494429e2d3c2","66401773.5388278","No"
"0xf961cd329f159a58c198c060797e63c7467a9e1b","8492628643.67982","No"
"0x99cd57922f99450829224139a10b327c9474e6a8","300416168.11544","No"
"0x6Ff35c4e7e47e10cfFCb8fA8C8778b96A90Dd71B","34558471.6171259","No"
"0x8838d6216da7d341b6fb76ed185176fc58529b3d","9000.000000001","No"
"0x724b8e4499f7fb150993327cccaded0858b06ce6","381383748.935079","No"
"0xcf1ea9384f059201c271a5509ccb678b4da2f11c","3181346109.92051","No"
"0x4d71d0f401e36779fa61f8a5107dbf75c6d08fff","3747293384804.18","No"
"0x854a053c5acc381f3a8e07824d22793a7d6457ca","448334996.667727","No"
"0x39ee94a2113709e048d2d7f8b239a2c323b975d8","9000000.0018547","No"
"0x60f8060bf737c4e639ec366b4e6c2cf3758e9ffc","90000032.6602566","No"
"0xf5396229464337b84272a640d894367feda3acd0","5262877306.85723","No"
"0xb3a84826bb9f39b9fa7419dbb5bab0ad19f4eae5","270000001.669111","No"
"0xe5c0a34ffb0df8041f2697d67423211852155087","270000034.040513","No"
"0x9f2a5b9c5d9f9fa2a6892b44348439221989b772","1080000026.70653","No"
"0x984f939e4442d78fda51491daf47bae631ec0cb3","1028142991.11577","No"
"0x87aed4809dd8f0ef399477dfe77ee1bd9bd2a774","2260344532.23797","No"
"0x9c6860d30ceea2da8ec4fd6fc7d0621c8613e3a5","270000001.668773","No"
"0x01f127e0e48a9c4a01f87f3699be07bb997bf7c7","8488745275.87592","No"
"0x0ec570d0fc8d778a1d733a742fa8ca161a2f40c4","270000001.668701","No"
"0xfc9f464c5fc4d5c05b0263fa1d37eb46b68182af","270000001.668616","No"
"0x0a3e15d05a6fb529e3a2fc3ae53fb711b4815a35","2261486484.64981","No"
"0x1e1b925dbdf2ed73f703c14ae93b19756aafb9d3","8543131928.71471","No"
"0xfabee54fdb2b849a19e5b093ea902936bfe35f3e","7498077889.01473","No"
"0x2a0d45fe8e1c181e7274de27de3e62d732dec4c2","13190421.1655306","No"
"0xb23c39ae2c4432ef45a5f18fc393b34eb19e02bc","2278854119.24326","No"
"0x7e85fe2bf0bb977cd9b9ce8da847791c96ba9df6","13510652038.446","No"
"0xa04fa7e73c7622334e69c08cc58e0679f0da45b2","495000080.27855","No"
"0xf08cbcde700fbb90374c7246e1d18dc8f104a70b","2829061959.35735","No"
"0xbb14ce6b87c391a8a37f444e7ed540260fb88ab7","501319454.287414","No"
"0xaa2e5b7e15d71e306dd0e0b971c1af53314a1eb5","9888173795.78562","No"
"0x34aa0137f3be5d7f5dbf013e14a6d3fa97f0c3c9","40211200.5603716","No"
"0xeef37f5b6a8a6497a7d135838bb6aac659cd8470","7041911645.48693","No"
"0x954704530bca1f0ca7fabcd0d0d5201488078942","13076499140.276","No"
"0x8598dad3e6ec07c2a27bb80732af3180d1189b79","613793719.886244","No"
"0x8ec1bb621e38333d959da564873e49825ec82449","4160951294.9039","No"
"0xf7d4c361cac89e70e8830889a92f7bd366da0ad3","9762058304.82746","No"
"0x061472a5dcb1e652566bbabef1ef3d451bdf21c8","61180378.5089933","No"
"0x46358bf4fdb4cc635981cc34137df75effbf1de0","1425128966.00149","No"
"0x26db1690d303615e0f05151c3188497c26293a9a","6751038.23317826","No"
"0x2ade9c7105fc404e241619ac5a00b47c2e53b621","632570000.628234","No"
"0x0266ed3879c06e799dfed2e23f17683020aa22d3","412283990.741663","No"
"0xedad63ca94c21e657106f9e504dd0a8ddc5f84fc","2060946485.2881","No"
"0xac621443f5bea146011f531b8de9d269c8905870","1822969528.69682","No"
"0x79c615eb4f405218d02d9a33dffee25eab667391","920825572.23666","No"
"0x952841c4b17737c8bbd7349370db207177b52770","6316190.21752899","No"
"0x04a91e42e6ae49ccc3afb359b8aea871fd85d056","11451597812.9207","No"
"0xc8afb078896b5780bd7b7174429af2daff61199b","23214094.5076334","No"
"0x687d6757bb2b0155d4a1e46c4f267394a29d3cea","3386357076.88057","No"
"0x2e3f2096bcaa698a4c6f62f2a9d79e2f1316b360","1410643.38843568","No"
"0x209fad6fb3c76bc4f3e8f3efdb028b5eee0b42ce","855005158.810867","No"
"0xc33fcb5711a7c247cd002355e124a3f5447520b5","143641800.562329","No"
"0x8d38c4a3bb1551df2a2065ddf179af51fd0b45de","7377859246.02396","No"
"0x0eba58434f6688f9fd43c658f86441f9098dd6dc","881650604.95058","No"
"0x18492b5ae959b759fefb87b71ffc82c18c6986ea","22876482925.6869","No"
"0x100089d9cc210920c35e40600e3346c02989fda2","19249661.883088","No"
"0xdda08ef6fc7417d0138afee12997d6a06fea7610","28557648249.6266","No"
"0x978bda087a652b66ea7dacc181939c299dc92958","203870802.504956","No"
"0xd9d0c93256ca7572326625e21009c5fecc661047","45368767.014171","No"
"0x69513522ccdcb72effea210a7dca07f38d7e2f7a","1408017386.55443","No"
"0x08abc60e090ebcec3d77e2e98c1e93bdf6c80856","4301287773.29052","No"
"0x891cafcd60673e61f753f95e2fcfe9a984b94a95","142389861.115622","No"
"0x7186acb79c664a8a7f0ca01b22ccb38dd232e68f","14076891.7701081","No"
"0xbcdef8a7620c88da8d2112926d3b6de467026a7d","10580962720.4029","No"
"0x367c81e6ee7910910686aa17ec5b325d1e947893","14443664143.1878","No"
"0x03759c2b01f2c54a7c9dd4155f8ad9eb77120337","4212144963.08613","No"
"0x9fc0052fbaf249b46d651961ba70bff07086838c","4254604823.90726","No"
"0x70495652767852fee779e31f7bb3e4f81a124859","110707231234.631","No"
"0xa1b343a634932ef06d0fdc2af964c5409258d81d","122661752.055652","No"
"0x97640b9d030a4bfefe7381841b58b5a2e8e90bab","10197902379.9438","No"
"0xb4a1986ba32102634bd3b9741f0964747e18dbfc","298625844.137486","No"
"0xeb93f74ef4260c464ecf3d688b53cb8bd834f44a","26167994234.8606","No"
"0x44d8f660c28c2e3f01d9db6966af71045dbe2fc1","2801250635.7224","No"
"0x0461b975b858b892dd65c1e398c533e1cd16bd9d","5885676246.47424","No"
"0xf28099304db1e9081855ce4ad31bcf9b1b028d97","9000001949.53081","No"
"0xe5fb6ba8ea4bc65726994ef015b7cc3cb2442f6b","2810475586.3061","No"
"0x1ab09634295f6ad11e9418ac20026685f7079b3a","23777805700.9721","No"
"0x63440c1a7b26205400e5b2b053f28fd25c36a76d","4366909021.41027","No"
"0xc3e508851542f89e491ce601f4564b2f589d441a","1929464054.50417","No"
"0xa99f137c105a119b5e0ca1ed98a24a1df1bd8ad2","58334371.0787101","No"
"0x3c822b50c262b872d76f29faefb3799975e76063","7248813.61708741","No"
"0xb5caa07ed927f3d68a0a8daa089bdbd3140821b8","269586001.662118","No"
"0x23d58b470169d8a78696e34f832dafb205667feb","938970906.33364","No"
"0xd083afaa62928e1a3ffd4792a4f1c6634d5b0fa3","2529360146.31575","No"
"0x251f525bfea18a7ebbaf8140dc5893a2035394af","730747.795915139","No"
"0x233509672fb7dead7a7e2347edf47820d21078ba","10297807162.5228","No"
"0xfa1f239777761985480aa47d4a7af73611f37f31","1035001378.17353","No"
"0x3763fabba1ae737936291c539221aefb51215bf2","1381411197.58588","No"
"0xf7d9722d239bc75ff508052ec4158134421211a7","471370867.491898","No"
"0x540aeaeeffd2e4d12014864106a6faae42ca67c0","13426978317.8115","No"
"0x8481b040d4520dd34770fff7218ba049a2d488b9","37001498065.2656","No"
"0xa363af6693b5d0808a6dac263169955fd91f58b7","146443935.195057","No"
"0x2a614554aaa71956a4f4b45932b41d38bcbc6b7e","933119240.595654","No"
"0xc646e73bf1429a269212a8a4302cdef0a57f5d6b","35361497.0694765","No"
"0x77da337c663e9e09033f56f8a9d37a63e36293d1","2665677087.89312","No"
"0x9ab8bfc1fdb317f35f32e783a158a006cb559598","4998496205.01778","No"
"0x01739add8aecf2fa6c761840ca94df40aba39b47","1952009507.67395","No"
"0x03350b547ad183bb4a2f92296f6acf7339b2c27b","1955964332.52828","No"
"0x0009faf7c990657607bb1ea6b508a1561d0a613a","601303623.405943","No"
"0xbc30282730078ac44ab8b0a522356343aefe10ec","132992245.594393","No"
"0xae9cb61d5e3ab9b36490121efe0259f1c88a9bb1","4758773059.8661","No"
"0xe18d7d5edebb4d3caa9c6a5dd9997dc6fdefe5f4","93085274.7479826","No"
"0xa84f1eff266a6c50e86fd34d53090c3e819f2d1a","3810056919.13758","No"
"0x55755bfd013554db5c6cb5ecd23836eb217bfe4a","769871135.866629","No"
"0x4297a5d314fe63dd1389efee6f766e6cbdb99b52","63506888385.8683","No"
"0x7d2a04b1695795ddd54a5a9d37df810cf4141528","1509627551.4497","No"
"0xb7503ed1716dae619445af4bf075e0aec4185f1e","212534065.702454","No"
"0xc5ce020ef97aca2f36054c993d11fa67acf8bb3e","20983421498.1363","No"
"0xaa2f7ac50fad09b8388354235a009cd2e48c4071","101795249.83582","No"
"0x1a8db4dfd0ace54e90de78938699a7a96c57a15f","265662028.877634","No"
"0xd9f652023672eab44475ae7d1b7561434ee37ebe","3600000589.56037","No"
"0xf1ecd400a5d01f16f3a3ab24766cdbd9b595e29e","424158615.862214","No"
"0x1ea6b9299b3d8d346dad4314c7fed88f56113126","2673848221.02198","No"
"0x3e21ab136b023b56a123567bbb1435aa4e24bd70","2493692.02108382","No"
"0xdcffdacf8b1de1802e6ede0c8d5a7cc8de1e6ebe","29041879154.9148","No"
"0x7f9299e1398da447ef143a0deede3e7f76005787","2225107005.95101","No"
"0xdcd31db5d3d5cbfa473b9452fed544ae39ed380b","1039091149.252","No"
"0x2bf5e1059cfb7b9d705b5dbdbb1e879336ad7227","3050772958.90506","No"
"0x8c37426c68a9bd557be19076feab4ed6498239f4","79914363.2873108","No"
"0x1e5cb08ff6f4030500679e4e53307ff471f539b9","200237295.99727","No"
"0xa74399d264853ddde47c2d20f421f0a76caab940","4979831541.67611","No"
"0x2a1f9bc1e788d09e9d133f7ea3e74eba0cfa274b","6359059117.84488","No"
"0xbbb296df61dc8d5b6c65ee7824819b286aae934a","5044150155.48289","No"
"0xe00e25de3058b743f8908e073c9fa4f9bbaa1703","66127308.0491146","No"
"0xffd40f507ec69ea05346b34895c7db379e8ef529","123772776.115003","No"
"0xb78cf8df986cdbc65129d33c10a77ece48779682","7037922811.96747","No"
"0xe8b2c681477fbdf083a102927e2829eefa17a926","7276287984.34124","No"
"0x620ccfa6ed4878c287fbd8ebc05b66148a9d7fe6","49536147.7553882","No"
"0xeab6f8748afe99bdf1ec79d46e9b3bdd1b7a6990","2331159830.91458","No"
"0x053ec8fabb1dbb3f5687ce2d5d903f25c67d4aa7","205469113.786984","No"
"0xd3b139439c5b8d4987f95137ae5abbece6556ee2","183133221.826157","No"
"0xc4b6f87cdd6c3cdb7e8a992382cc72785dd3a6c8","1262595234.13337","No"
"0x51ef6e4473df2c746d23954e014c1612d7e0c2df","1099958236.0963","No"
"0x35331f51cd123f6c8f9cf94651c9d2b1de1b2562","4268864983.45774","No"
"0x1931a3e0010baec510735f57a8995093aafe77b0","391740067.702745","No"
"0xdfff129e6c084aaec6a55e44b5ee7ce328313e4d","1305604819.97063","No"
"0xb9c03fd009034849d0abff03506439c07a3e3efe","10414569975.4963","No"
"0xeba53c649d8c914c3978b73f1728a7ae1484e2c8","2782792073.8862","No"
"0xfe8fbd253dd0a581bf9b2f8bdfad9f44a2bff0f0","7446619992.29863","No"
"0x0e56159e6d05878f96d989369984f4586b7e14d5","537404728.992882","No"
"0x816b48d6649abe439a614c850059613c4bb0128e","3236445244.23157","No"
"0x6f56b79442b231eed3dfd59c5524813679b0c76e","64777549.7900942","No"
"0x8b4f57f47dfc603f9687c2d614a948b8cfb7da83","93909247.8046517","No"
"0xec796347d457d1ebdefe71e0d0dd9484d16c8801","109009733.730456","No"
"0x0791bca0281c8bba671c755a0b4517480ebb9b63","271863093.514547","No"
"0xcb7b2e542df58307381232a7bb3ce307b42d01d8","69928176.2413171","No"
"0xa70f8e62be54d41f8268b7f39c16765ba190b0dd","309542985.240761","No"
"0x154f757b1ad87a256325c4f7c188c74b3abf3253","9000000.00185155","No"
"0x286e263ee83adde800189137d3db544cceeb7814","200215018.819975","No"
"0xf1394b5e754a9ac8457533f932494658c7b11e48","2051863436.78863","No"
"0x888c35dcfcc090cce7756570d05f9855cb353e73","640396754.029512","No"
"0x4e38318a7c5b3f2a858a9ca1372fa64a857b5020","222743.609088621","No"
"0xc0b57f698182ea986ac7d525d9e0740356386c62","3155708554.49431","No"
"0xad3d82eb01e4b8490ed3cee9a2dcc79da7b6c9de","26282932713.9598","No"
"0x6a749fafd6bd1e1b29755f154a95db89c073f72d","4283936531.00104","No"
"0xb1d785ad2f663c2286dd08fbf1476c5ec9418902","484173164.636016","No"
"0x5aa488886dbab9900f859a28e8c67a7a86b89b4b","5419964283.76394","No"
"0x51307ea2a882b9e7722d895a76a182326a33f2f1","762896307.584363","No"
"0xf150d68c0e2ebd7708c126f1bc51f94e112e1aed","63789129.8188366","No"
"0xa137f4855fe51f4996182c20667d2661042ddab2","12318686064.9099","No"
"0xf52fd8c9a089b5234776e5ec3b68541078bd6008","6317244912.22334","No"
"0x90c59c3a24e248b45a3262f0347474b008c70ef7","882811219.178629","No"
"0x3e366fdcab411b5fbf8ba1c61050099e8a8ecc78","25328974.512414","No"
"0x0131aafc1e85adae7e2e0cb990cefc7e6848d327","1810212236.83351","No"
"0x11f56c68132125dffbecdee5cc3ffef7a8b8bd04","138159784.603519","No"
"0x4ff2247c6a4fc772cc0b0258566b8bed83e73084","775514733.403557","No"
"0x7b5248b4979ae2dc642a9bb2e5225d0b370ccdbc","865175375.722824","No"
"0x4c867f1fb900c1bf271be33cad54375848dade56","192986165.114972","No"
"0x08f2a7ab0b8152acd6477046e8ffd3673eeaa928","512466790.921775","No"
"0xf183bc349e4f030950fe65f36edc6b4980299eff","5066582615.15714","No"
"0x4294fc0dc050e7202ee5f46143b02b48bb951054","14145062063.6246","No"
"0xd16b1cb5c69f8f17a003d6844c39c4d8911c00e6","6032685256.50013","No"
"0x0725988b1d9f1c3460db57883eb946acde07da30","1939068510.77462","No"
"0x61c83517604b8280a80f51cc787ed3cbbd7a2e94","272263375.184908","No"
"0x38572a12a597f634f2d3b771ac0f09545fcacc59","2516945800.9547","No"
"0xee1ad0632b6737b6ac733caf2942406c4fc5be3a","64316724.5542632","No"
"0xa13058878f3abac141d638cfa83d8e62de217848","423509263.135198","No"
"0xc6827adca2b8753de4b7f69d49d3e80ca9e0a024","44108686219.5151","No"
"0xf483e8193012d958eadb41173ed57845a8850e41","2547534971.52969","No"
"0x218f573716e530df72894bb6a0f6e7bb0a3dadc1","9138218989.36025","No"
"0x03dac56ab6aedc2dd65a87abb0e387f4cce8d7f0","993126411.220767","No"
"0xf14432709da49899cf28415a7285531772ccfe44","6186705800.67521","No"
"0xa84d316c3ef734d0b8f74bdedd190eadc1cbc519","118054410.511018","No"
"0x57a8e05884ae2c65bf9871d1038fca3b4ce35de0","494841688.528483","No"
"0xce4b3d7529018bc53124ac9d0cae8cf6b63da69a","2857476838.77756","No"
"0x05498a9eea66138c74107136e44aab2d9e5ed233","2567645136.86426","No"
"0x125fed23bcf7da2d504f14c9a01d262af858bc4c","147984224.104052","No"
"0x553e0c455445c7ae41bf3c93472bd901a4810c69","5079376242.82695","No"
"0x966f27d075917a8fd6fdf37945602b9d4fc5bba0","4257695407.01856","No"
"0xe3e7d503833d4b11a9e97f7f4aeb9def586f1370","2222068786.52488","No"
"0xc969650822c0a00b1715f2d66475ec28af8e6a5b","20447173061.9368","No"
"0xc5860aa33006df1be985756ec7c8365bde1e9e18","4806649051.10283","No"
"0xfa7b37e31b7b8dfd2d1e858f6df8035a8bd8c6e5","269599540.472655","No"
"0xbcd943fee9e60e2c7ae0124cf6523689dc3cb348","2553030148.97252","No"
"0x0192a1681b23f91f5abfc1845bd7c6606dba3f20","748678570.262532","No"
"0x9501f5754348f78ea1f5a14af0ccda9a41ed19a0","828543591.382694","No"
"0xf4c5f608768646c30ad394b12a22a5abced0a01d","7301537687.32596","No"
"0xb8cc3a7cd0ee2b36f3fd62a1267880de91662d8e","1273305209.98414","No"
"0x1c18f81089facb8d8e1f9aed6b85ba0249da38b3","13834119405.1982","No"
"0x1953aa041ce0ce5b250bce67276a81e9875b5c25","636385769.285578","No"
"0x4d0b87b1dd58d383b8a05cf6fdd9346f5817b6fb","90000004.8603538","No"
"0xcd23a517a40981b700a52bba1ad434076a410127","14725423403.2819","No"
"0x23a89d8063a3ef5c2b712b211d45f34d8f323fd0","458022754.042262","No"
"0x92cd70e1dce7470ea3de26ea8c58a0569c0ba5b6","1654301971.42385","No"
"0x84f114323673d98ef2583130bfa2197e53bc67b8","80215831270.2361","No"
"0x5142304b529e7c2e39fc18fac817b4f4002960a2","2345881310.66084","No"
"0xea6f4d4cb7bc673f2b2310a325c14fa1b60e3d30","0.51368925","No"
"0x5e0ce72a2299c209383e78ac27be3fddb320e82c","283571811.759472","No"
"0x8e66735f5ca2e83c47e56d9362cc03c81c0d3c56","1907136083.11967","No"
"0x0b39d84c08ab0c59d75b0808b4cd5807556385c9","3989634186.70535","No"
"0xa8e26bfc3b2521d2bfd75ba26d54302d5cb23ad9","79082431.0229468","No"
"0x41c9753d8e01271f8239d2916893864b1508daa3","8100002149.26048","No"
"0x10d898d7e8a3c34b76f69bb4aa13ff366fa4a5c6","507384940.71017","No"
"0x5958ce123b510f6eb089b5d30303dd4302fe9954","380526055.005637","No"
"0x3cdc1b68d40e4d4c9324d9b8c467fdec87a7700e","1848131481.81776","No"
"0x1241126e4eea635bc9c904de7420d83ebe8e7f73","376872148516.329","No"
"0x1bdaaf41b8b4aac99ec9347c5b0262c19e4773ce","1300931973.68851","No"
"0x1aabd02a54f0cf79c7692dddb179069c0ddd2ffc","49798880.0147713","No"
"0xa7ac309968e306983c5467b0fd14d337d8b430f8","1878885630.55106","No"
"0x072c7c146d62a9f481a4be4328d30b195518d5c1","7723545069.29763","No"
"0x7d8e18135281200b65db257ee72ec27ff2ddc228","886828518.701886","No"
"0x7a7c60aef006d163a00ef5652e17db75331f2e83","196869719.146021","No"
"0x00e9bc85e4246b16f665c2190475f2c7c717b0b7","24934717.2300945","No"
"0x9695b406cd97bf6934dd9265282ed77785239e5d","5872558771.10236","No"
"0x74fd1dd4015a1304a4181e3913d8c9293f461e18","900000018.657598","No"
"0xef05c1530940b41cea39e8f4d3a3882a0086faee","267161994.811684","No"
"0xdaeec615da21e6b0810d50cd79a40cf2f3251f72","1050505690.24855","No"
"0x85dca670a6ac533ca63e634b8376bcbf2d5936f5","1937426671.13405","No"
"0x00beefd1a4d0ff0138e8e7f54aa7a5e50779c297","2563385664.74137","No"
"0x217afcec62d7209d8f4093442a9b5e5f7eb9aea1","7455084512.86135","No"
"0x360aee78652bd9d731c78eba18ed48ca0399f9c6","5403080850.87777","No"
"0x4e6687679e7f4c9f8d383346b89d5cfe0c4d5451","2521617974.88697","No"
"0x786d32ea919b6e538b0528b4431970455d2245e6","13096573108.988","No"
"0x0e7972abae506667b1a11f65020eefd20cba7135","630176999.714035","No"
"0xc3866c9ea3854d314573ed7dbfe226613c76c7a5","90382987.7964063","No"
"0x9d104167810603192d1b427462023b397887c12b","378067472.441689","No"
"0x65ab787bdabf06243baf451c9e72e99dfe947faa","6138288030.84002","No"
"0x010bdc97e65c590ac27526781cbb14d38740586b","659686719.563548","No"
"0x3e8f57295bdcdc7948f2e8069706839f0b365142","806796779.881857","No"
"0x793d9ad31706ec32e07317002ed0edcf9541b492","3196475112.42794","No"
"0x05ca6f70930cdac4e08585a1cc38b024dea061f6","5762767342.90533","No"
"0x7d5375319999dabf1e5817d9dc05999d40ff5746","3784005327.18397","No"
"0x022f42fffe58a1cd2807fc7771c85dd3c27cfd73","29276526098.38","No"
"0xfa7e5cab917173b01775767693dcc0ab37b33946","8615899483.44626","No"
"0xfc255489857af720643e591a744a8da8f0814bcf","6287338484.19186","No"
"0x3cffb0f003eff3ada8d2632791eeac856ef6cd2b","79854679416.9019","No"
"0xd7518fb4cd9e40334f32e4bbbc79eb43ea7f0e32","199115796.89371","No"
"0x17f1e18a0395de671270e869ca5c18be4a568926","3054571869.85516","No"
"0x8f174581dd8e972312b8457516bf6eae619685dc","25168542167.721","No"
"0xe7ac7aa88b199f3d4718a65cc4b6910ca37f579b","2875821599.75778","No"
"0xc4a1ea939e40b29907ecdda728bb5dd4d58526da","250518322.184908","No"
"0xde228deddbe7e9ed5930869eb5231d4e29ea628a","2107965089.50135","No"
"0x058d14aeb35dcc8f6689eb6f2bbb58e1672ecfec","2504491804.25791","No"
"0x7b2a1bc61fb852db81646b27ee2a88f7decc8343","43871178.6703501","No"
"0x94584c924ceca5e575790d4ee701140f5cef6c13","2333767566.13178","No"
"0x6c641f60a9c4540c84059825efba8114c63cd8d1","6373585109.46559","No"
"0xae4f25a50ecbe9fa88043dd272308da62a873940","1591067722.9742","No"
"0x05535de51a3fa3578fab47725dacddcd8c095d9f","1770646765.23596","No"
"0x5c865141a7d36d11b9d70e541cfe4d4353f77546","1251261035.77241","No"
"0x7ad4009c4bd8bec69d785febf8a76fc5e4bb5bbc","4456067753.89979","No"
"0x5ef611ac13b760e37ccad04aac1b47eee4914037","607955.770028829","No"
"0x13ad9bdff8797d626b9b6aba19f4c69927e4a3aa","2195532335.32949","No"
"0xbef38d9789acf2a73578a30e0986ce03b5f67b68","2571145565.54351","No"
"0x9fc1449c4407bde3ab698e3641f070c71992d8ae","11027039902.1033","No"
"0x08208081ff706fc849ee2026dbc9d3070736e2de","907666586.115206","No"
"0x5531a68b4c52bd3dc6c74919ee66e57b42c44694","12125811942.9975","No"
"0x2426c244c9a719e4fd325de9267b22329edf11ee","1155594922.96634","No"
